0.050000,2.500000,1.183947,0.403297,0.862482,0.530683
0.050000,2.750000,1.246060,0.462957,0.773625,0.385463
0.050000,3.000000,1.257529,0.455576,0.714903,0.323190
0.050000,3.250000,1.245120,0.469170,0.714201,0.329017
0.050000,3.500000,1.313553,0.536509,0.676683,0.265385
0.050000,3.750000,1.388726,0.609843,0.605191,0.189912
0.050000,4.000000,1.419657,0.668033,0.539916,0.144639
0.050000,4.250000,1.541760,0.774277,0.383458,0.061859
0.050000,4.500000,1.850148,0.846529,0.298752,0.026074
0.050000,4.750000,2.449269,0.910805,0.186509,0.005799
0.050000,5.000000,3.499109,0.909306,0.237140,0.004593
0.050000,5.250000,5.107993,0.932315,0.161079,0.000994
0.050000,5.500000,9.493557,0.955679,0.061147,0.000041
0.100000,2.500000,1.415544,0.535117,0.865968,0.374246
0.100000,2.750000,1.355794,0.559149,0.859033,0.401451
0.100000,3.000000,1.454715,0.608135,0.794895,0.298582
0.100000,3.250000,1.559010,0.660488,0.682152,0.191454
0.100000,3.500000,1.688580,0.693880,0.634152,0.141040
0.100000,3.750000,1.934582,0.778058,0.554044,0.082019
0.100000,4.000000,2.296570,0.839008,0.475161,0.042808
0.100000,4.250000,2.754215,0.894189,0.361732,0.017250
0.100000,4.500000,3.255686,0.944507,0.163786,0.002531
0.100000,4.750000,3.939812,0.923600,0.380449,0.009325
0.100000,5.000000,8.919277,0.961795,0.082269,0.000085
0.100000,5.250000,11.152341,0.957602,0.173673,0.000243
0.100000,5.500000,12.660368,0.959416,0.167764,0.000176
0.200000,2.500000,2.360387,0.587751,1.000000,0.179487
0.200000,2.750000,1.595120,0.675897,0.852754,0.285799
0.200000,3.000000,1.695553,0.712869,0.830608,0.239977
0.200000,3.250000,1.877992,0.771307,0.719715,0.146870
0.200000,3.500000,2.193694,0.783664,0.677041,0.095253
0.200000,3.750000,2.690116,0.810723,0.625310,0.054032
0.200000,4.000000,3.492602,0.909610,0.346155,0.009823
0.200000,4.250000,4.898556,0.932549,0.372280,0.005776
0.200000,4.500000,7.431130,0.954357,0.294448,0.001570
0.200000,4.750000,13.770471,0.961859,0.185525,0.000182
0.200000,5.000000,11.666484,0.956718,0.422137,0.001309
0.200000,5.250000,16.863940,0.959364,0.370802,0.000483
0.200000,5.500000,19.934445,0.960412,0.336425,0.000285
0.300000,2.500000,0.000000,0.500000,0.500000,0.500000
0.300000,2.750000,1.000000,0.572066,1.000000,1.000000
0.300000,3.000000,2.211040,0.823053,0.751505,0.115523
0.300000,3.250000,2.337593,0.835189,0.794675,0.115569
0.300000,3.500000,2.718913,0.862451,0.706117,0.067447
0.300000,3.750000,3.388006,0.868462,0.652822,0.037128
0.300000,4.000000,4.822550,0.892415,0.542891,0.012673
0.300000,4.250000,7.793858,0.945875,0.280562,0.001296
0.300000,4.500000,11.255432,0.951415,0.410608,0.001331
0.300000,4.750000,16.850526,0.960939,0.370177,0.000483
0.300000,5.000000,33.432249,0.964037,0.274201,0.000067
0.300000,5.250000,49.024371,0.961891,0.468859,0.000091
0.300000,5.500000,39.482842,0.954301,0.623111,0.000249
0.400000,2.500000,0.000000,1.507917,nan,0.000000
0.400000,2.750000,0.000000,0.500000,0.500000,0.500000
0.400000,3.000000,1.000000,0.065402,1.000000,1.000000
0.400000,3.250000,2.675425,0.867580,0.834879,0.097378
0.400000,3.500000,3.192809,0.914215,0.723897,0.051405
0.400000,3.750000,4.116884,0.928868,0.598704,0.021149
0.400000,4.000000,5.138739,0.911963,0.662437,0.016618
0.400000,4.250000,8.135823,0.914264,0.621156,0.005829
0.400000,4.500000,16.554530,0.959873,0.270605,0.000267
0.400000,4.750000,28.027502,0.962996,0.326404,0.000136
0.400000,5.000000,31.842034,0.962087,0.478206,0.000226
0.400000,5.250000,55.038002,0.950455,0.691032,0.000158
0.400000,5.500000,53.318431,0.938415,0.747781,0.000197
0.500000,2.500000,0.000000,1.367707,nan,0.000000
0.500000,2.750000,0.000000,0.500000,0.500000,0.500000
0.500000,3.000000,0.000000,0.500000,0.500000,0.500000
0.500000,3.250000,3.462299,0.907482,0.774194,0.050000
0.500000,3.500000,3.595531,0.939354,0.709640,0.038954
0.500000,3.750000,4.700360,0.940960,0.681540,0.021024
0.500000,4.000000,6.091423,0.945162,0.543893,0.007972
0.500000,4.250000,8.528474,0.950700,0.407546,0.002284
0.500000,4.500000,17.685448,0.957735,0.292829,0.000274
0.500000,4.750000,29.894532,0.964393,0.331365,0.000123
0.500000,5.000000,43.116796,0.966427,0.289845,0.000045
0.500000,5.250000,43.101478,0.964249,0.504016,0.000137
0.500000,5.500000,83.951319,0.937749,0.766463,0.000083
0.600000,2.500000,0.000000,0.500000,0.500000,0.500000
0.600000,2.750000,0.000000,0.500000,0.500000,0.500000
0.600000,3.000000,0.000000,0.500000,0.500000,0.500000
0.600000,3.250000,0.000000,0.500000,0.500000,0.500000
0.600000,3.500000,8.265306,0.934053,0.918367,0.012346
0.600000,3.750000,4.982522,0.949110,0.694353,0.019421
0.600000,4.000000,6.359668,0.952627,0.499366,0.006166
0.600000,4.250000,9.668950,0.950759,0.550469,0.003241
0.600000,4.500000,15.048077,0.961484,0.360004,0.000572
0.600000,4.750000,25.067654,0.952516,0.567725,0.000513
0.600000,5.000000,42.628400,0.962561,0.492625,0.000134
0.600000,5.250000,83.705554,0.955843,0.628371,0.000056
0.600000,5.500000,90.910446,0.922709,0.791634,0.000076
0.700000,2.500000,0.000000,0.500000,0.500000,0.500000
0.700000,2.750000,0.000000,0.500000,0.500000,0.500000
0.700000,3.000000,0.000000,0.500000,0.500000,0.500000
0.700000,3.250000,0.000000,0.500000,0.500000,0.500000
0.700000,3.500000,0.000000,1.026763,nan,0.000000
0.700000,3.750000,5.500982,0.952251,0.785855,0.020408
0.700000,4.000000,6.921376,0.965808,0.054110,0.000061
0.700000,4.250000,9.085821,0.953147,0.594370,0.004279
0.700000,4.500000,15.247465,0.963999,0.330121,0.000469
0.700000,4.750000,23.960276,0.967369,0.353179,0.000217
0.700000,5.000000,39.510143,0.968426,0.419013,0.000112
0.700000,5.250000,84.530555,0.963734,0.564983,0.000045
0.700000,5.500000,90.249515,0.937249,0.745660,0.000068
0.800000,2.500000,0.000000,0.500000,0.500000,0.500000
0.800000,2.750000,0.000000,0.500000,0.500000,0.500000
0.800000,3.000000,0.000000,0.500000,0.500000,0.500000
0.800000,3.250000,0.000000,0.500000,0.500000,0.500000
0.800000,3.500000,0.000000,0.500000,0.500000,0.500000
0.800000,3.750000,1.000000,0.007729,1.000000,1.000000
0.800000,4.000000,8.285279,0.956317,0.759723,0.008408
0.800000,4.250000,8.047165,0.958577,0.592267,0.005417
0.800000,4.500000,12.688480,0.959719,0.494428,0.001518
0.800000,4.750000,18.746949,0.971248,0.147935,0.000062
0.800000,5.000000,24.935722,0.971331,0.326770,0.000172
0.800000,5.250000,74.348512,0.969206,0.458793,0.000038
0.800000,5.500000,100.893324,0.934547,0.777115,0.000059
0.900000,2.500000,0.000000,0.500000,0.500000,0.500000
0.900000,2.750000,0.000000,0.500000,0.500000,0.500000
0.900000,3.000000,0.000000,0.500000,0.500000,0.500000
0.900000,3.250000,0.000000,0.500000,0.500000,0.500000
0.900000,3.500000,0.000000,0.500000,0.500000,0.500000
0.900000,3.750000,0.000000,1.882701,nan,0.000000
0.900000,4.000000,1.000000,0.008361,1.000000,1.000000
0.900000,4.250000,7.541412,0.967552,0.139061,0.000340
0.900000,4.500000,9.943361,0.950302,0.722186,0.005275
