0.050000,2.500000,1.376836,0.504779,0.860928,0.390993
0.050000,2.750000,1.465275,0.650724,0.774843,0.279633
0.050000,3.000000,1.567930,0.711809,0.696314,0.197223
0.050000,3.250000,1.709931,0.781819,0.601708,0.123827
0.050000,3.500000,1.996718,0.859169,0.516563,0.066929
0.050000,3.750000,2.453794,0.924557,0.372129,0.022999
0.050000,4.000000,2.991060,0.938669,0.379381,0.016088
0.050000,4.250000,3.781935,0.975417,0.230877,0.003727
0.050000,4.500000,4.569151,0.984641,0.218795,0.002293
0.050000,4.750000,11.447576,0.991369,0.105589,0.000085
0.050000,5.000000,10.468065,0.987650,0.257753,0.000606
0.050000,5.250000,16.871995,0.989240,0.223573,0.000176
0.100000,2.500000,1.627257,0.695229,0.851657,0.273916
0.100000,2.750000,1.706206,0.792642,0.809092,0.224871
0.100000,3.000000,1.930799,0.860991,0.677472,0.123114
0.100000,3.250000,2.287347,0.883777,0.586515,0.065750
0.100000,3.500000,2.894707,0.904981,0.508115,0.030812
0.100000,3.750000,3.826439,0.947641,0.383026,0.010020
0.100000,4.000000,5.267291,0.977038,0.273562,0.002697
0.100000,4.250000,9.414886,0.990168,0.130732,0.000193
0.100000,4.500000,12.800403,0.993443,0.086228,0.000045
0.100000,4.750000,11.860556,0.980137,0.574091,0.002343
0.100000,5.000000,18.944289,0.988827,0.416544,0.000483
0.100000,5.250000,24.537397,0.991212,0.292818,0.000142
0.200000,2.500000,1.000000,0.624934,1.000000,1.000000
0.200000,2.750000,2.307783,0.914701,0.635426,0.075812
0.200000,3.000000,2.384430,0.900290,0.800028,0.112575
0.200000,3.250000,2.835482,0.934575,0.642535,0.051350
0.200000,3.500000,3.666338,0.935252,0.584019,0.025374
0.200000,3.750000,5.503567,0.951402,0.455260,0.006843
0.200000,4.000000,8.585069,0.974201,0.328214,0.001462
0.200000,4.250000,12.422052,0.985128,0.335212,0.000728
0.200000,4.500000,27.728479,0.992013,0.259741,0.000088
0.200000,4.750000,36.559059,0.990963,0.424046,0.000135
0.200000,5.000000,53.299136,0.989854,0.509742,0.000091
0.200000,5.250000,39.226635,0.984200,0.619068,0.000249
0.300000,2.500000,0.000000,0.500000,0.500000,0.500000
0.300000,2.750000,1.000000,0.055864,1.000000,1.000000
0.300000,3.000000,2.639740,0.928565,0.799629,0.091760
0.300000,3.250000,3.295604,0.953193,0.710275,0.046450
0.300000,3.500000,4.239165,0.957610,0.636573,0.022549
0.300000,3.750000,5.871073,0.965451,0.474463,0.006531
0.300000,4.000000,9.289266,0.967349,0.470613,0.002567
0.300000,4.250000,17.125304,0.984916,0.334586,0.000382
