5.000000000000000278e-02,2.500000000000000000e+00,4.286167446887446317e+02,9.959746003150939941e-01,8.198886597446565228e-01,3.659076522267310048e-06
5.000000000000000278e-02,2.750000000000000000e+00,6.961943861426236708e+02,9.963608384132385254e-01,7.822937227554671580e-01,1.262637422300449576e-06
5.000000000000000278e-02,3.000000000000000000e+00,8.778290150119451027e+02,9.962835907936096191e-01,7.821765859848457403e-01,7.939437967186302499e-07
5.000000000000000278e-02,3.250000000000000000e+00,8.496811474045881596e+02,9.961977601051330566e-01,7.795600769865274060e-01,8.417579272552799403e-07
5.000000000000000278e-02,3.500000000000000000e+00,6.998721636096529437e+02,9.958743453025817871e-01,7.818966172557962890e-01,1.248134039610781781e-06
5.000000000000000278e-02,3.750000000000000000e+00,5.465367973108842534e+02,9.963939785957336426e-01,7.468008428186324599e-01,1.867113778179414801e-06
5.000000000000000278e-02,4.000000000000000000e+00,4.582665472422340827e+02,9.957757592201232910e-01,7.745941395964749399e-01,2.857012250868531590e-06
5.000000000000000278e-02,4.250000000000000000e+00,3.544595464603676760e+02,9.957898259162902832e-01,7.649845747025121323e-01,4.657705241781478689e-06
5.000000000000000278e-02,4.500000000000000000e+00,2.703340536235540981e+02,9.956448078155517578e-01,7.534055660397822596e-01,7.767050617868876701e-06
5.000000000000000278e-02,4.750000000000000000e+00,2.004876780102307805e+02,9.950961470603942871e-01,7.345300194333640453e-01,1.342281879194630915e-05
5.000000000000000278e-02,5.000000000000000000e+00,1.614507776455936892e+02,9.870935082435607910e-01,7.756411321820931848e-01,2.308029635100514648e-05
5.000000000000000278e-02,5.250000000000000000e+00,1.245350803422441288e+02,9.934383034706115723e-01,7.169988276670574701e-01,3.314770617873243324e-05
5.000000000000000278e-02,5.500000000000000000e+00,1.207973292083857757e+02,9.863834381103515625e-01,7.780432949114421959e-01,4.148516905206388539e-05
1.000000000000000056e-01,2.500000000000000000e+00,6.456951081168145379e+01,9.864892959594726562e-01,8.477661334804191817e-01,1.723840717117738430e-04
1.000000000000000056e-01,2.750000000000000000e+00,1.741523907546882128e+02,9.959730505943298340e-01,7.743242426074862239e-01,1.976909694765143123e-05
1.000000000000000056e-01,3.000000000000000000e+00,2.884211878506623634e+02,9.956572055816650391e-01,7.568233224428247974e-01,6.885487458084595305e-06
1.000000000000000056e-01,3.250000000000000000e+00,3.310349292051453176e+02,9.961999058723449707e-01,7.248913020424611053e-01,4.795105156656085158e-06
1.000000000000000056e-01,3.500000000000000000e+00,3.332734514634061611e+02,9.961633682250976562e-01,7.202146657499226556e-01,4.670060243777144542e-06
1.000000000000000056e-01,3.750000000000000000e+00,3.045027959145205614e+02,9.948650002479553223e-01,7.485596303818283781e-01,6.043245464544278566e-06
1.000000000000000056e-01,4.000000000000000000e+00,2.333959604901519640e+02,9.951627254486083984e-01,7.246260353566571499e-01,9.639204572838649899e-06
1.000000000000000056e-01,4.250000000000000000e+00,1.781719337309898492e+02,9.952288866043090820e-01,7.107457874095087780e-01,1.591292447726042991e-05
1.000000000000000056e-01,4.500000000000000000e+00,1.372569086637820135e+02,9.943753480911254883e-01,7.238499145903281029e-01,2.781176994103904776e-05
1.000000000000000056e-01,4.750000000000000000e+00,1.129289901498163431e+02,9.815188646316528320e-01,8.061216995336197844e-01,5.095541401273885547e-05
1.000000000000000056e-01,5.000000000000000000e+00,8.153429616325537665e+01,9.865004420280456543e-01,7.520513295082978944e-01,8.507742045261188022e-05
1.000000000000000056e-01,5.250000000000000000e+00,7.481149416312996436e+01,9.662516117095947266e-01,8.237972378206100954e-01,1.212562143809870217e-04
1.000000000000000056e-01,5.500000000000000000e+00,5.919853040609535810e+01,9.761849045753479004e-01,7.844478216818642213e-01,1.755926251097454020e-04
2.000000000000000111e-01,2.500000000000000000e+00,1.514634492892203976e+00,7.697826623916625977e-02,1.000000000000000000e+00,4.358974358974359031e-01
2.000000000000000111e-01,2.750000000000000000e+00,3.364233470415386762e+01,9.669309854507446289e-01,8.200570550800965197e-01,5.941770647653000972e-04
2.000000000000000111e-01,3.000000000000000000e+00,9.783423328714201261e+01,9.895328283309936523e-01,6.775119936775787499e-01,4.795703050067140087e-05
2.000000000000000111e-01,3.250000000000000000e+00,1.474031128690117214e+02,9.953343272209167480e-01,5.486041775440975155e-01,1.385175848073912967e-05
2.000000000000000111e-01,3.500000000000000000e+00,1.888278733555252700e+02,9.911476373672485352e-01,5.704222938232672568e-01,9.125586318920990837e-06
2.000000000000000111e-01,3.750000000000000000e+00,1.876454347190440615e+02,9.948335886001586914e-01,5.293310610620783896e-01,7.957538574168237684e-06
2.000000000000000111e-01,4.000000000000000000e+00,1.681955388824688384e+02,9.948967099189758301e-01,5.151839840482220767e-01,9.382007186617504532e-06
2.000000000000000111e-01,4.250000000000000000e+00,1.817726084279079259e+02,9.805181026458740234e-01,7.095946399910417757e-01,1.523925632429137457e-05
2.000000000000000111e-01,4.500000000000000000e+00,1.178296366233501402e+02,9.887601137161254883e-01,6.184026156001868335e-01,2.754441536978377762e-05
2.000000000000000111e-01,4.750000000000000000e+00,1.125467235895667244e+02,9.780870676040649414e-01,7.581525860761413327e-01,4.537822752643281903e-05
2.000000000000000111e-01,5.000000000000000000e+00,9.156217677720724168e+01,9.758700132369995117e-01,7.600680448208276818e-01,6.890848952590959329e-05
2.000000000000000111e-01,5.250000000000000000e+00,7.563633619404831165e+01,9.760342240333557129e-01,7.437521203211580056e-01,9.669309611293753202e-05
2.000000000000000111e-01,5.500000000000000000e+00,6.929290414934929743e+01,9.644981622695922852e-01,8.269102036913072995e-01,1.424095699230988382e-04
3.000000000000000444e-01,2.750000000000000000e+00,1.414213562373094923e+00,4.801234304904937744e-01,1.000000000000000000e+00,5.000000000000000000e-01
3.000000000000000444e-01,3.000000000000000000e+00,1.070438615551654671e+01,9.680330753326416016e-01,6.431642304385211117e-01,3.610108303249097601e-03
3.000000000000000444e-01,3.250000000000000000e+00,4.610786352064436500e+01,9.827631711959838867e-01,5.045820086029548790e-01,1.197604790419161663e-04
3.000000000000000444e-01,3.500000000000000000e+00,8.597711104875629928e+01,9.850581884384155273e-01,4.122950468245655808e-01,2.299590672860230922e-05
3.000000000000000444e-01,3.750000000000000000e+00,9.966208461083685677e+01,9.845429062843322754e-01,3.980056801133231570e-01,1.594845459474976995e-05
3.000000000000000444e-01,4.000000000000000000e+00,9.982245407114726277e+01,9.852734208106994629e-01,3.692824673206168140e-01,1.368550704803613001e-05
3.000000000000000444e-01,4.250000000000000000e+00,1.014637528283750072e+02,9.863921403884887695e-01,3.938565751747958865e-01,1.506795648374167496e-05
3.000000000000000444e-01,4.500000000000000000e+00,1.083727568167671791e+02,9.850554466247558594e-01,5.430598328200615388e-01,2.511048613901165029e-05
3.000000000000000444e-01,4.750000000000000000e+00,1.061829221012382050e+02,9.748758673667907715e-01,7.033215547703179915e-01,4.387311894002544975e-05
3.000000000000000444e-01,5.000000000000000000e+00,7.994277618981381295e+01,9.783863425254821777e-01,6.556652423751289094e-01,6.726759047490919361e-05
3.000000000000000444e-01,5.250000000000000000e+00,7.333047257316292189e+01,9.693177938461303711e-01,7.013177159590043841e-01,9.146620323790359271e-05
3.000000000000000444e-01,5.500000000000000000e+00,6.439963238284863678e+01,9.665155410766601562e-01,7.186635454351989472e-01,1.245330012453300060e-04
4.000000000000000222e-01,2.500000000000000000e+00,nan,1.013266921043395996e+00,nan,0.000000000000000000e+00
4.000000000000000222e-01,3.000000000000000000e+00,1.000000000000000000e+00,3.238469734787940979e-02,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,3.250000000000000000e+00,8.606714904135388977e+00,9.773566126823425293e-01,3.724489795918367596e-01,1.872659176029962567e-03
4.000000000000000222e-01,3.500000000000000000e+00,2.713595835043564364e+01,9.836786389350891113e-01,2.333763365622198438e-01,7.396449704142011932e-05
4.000000000000000222e-01,3.750000000000000000e+00,5.912343434976825307e+01,9.807710051536560059e-01,2.644635797230444618e-01,2.000840352948238371e-05
4.000000000000000222e-01,4.000000000000000000e+00,6.724485763550134720e+01,9.816028475761413574e-01,2.741242272593464868e-01,1.661792076575379029e-05
4.000000000000000222e-01,4.250000000000000000e+00,8.658875883598413736e+01,9.814376831054687500e-01,3.404786923525977560e-01,1.546168594223514117e-05
4.000000000000000222e-01,4.500000000000000000e+00,9.820634454727894536e+01,9.796497821807861328e-01,4.290368779090583673e-01,1.908579062887680167e-05
4.000000000000000222e-01,4.750000000000000000e+00,1.038693718410839608e+02,9.626736044883728027e-01,6.048226264579682487e-01,3.390635065947852212e-05
4.000000000000000222e-01,5.000000000000000000e+00,8.044229962141049839e+01,9.602798223495483398e-01,6.040444258172673608e-01,5.638567803777840573e-05
4.000000000000000222e-01,5.250000000000000000e+00,9.020356908669029394e+01,9.465557336807250977e-01,8.008372242795041007e-01,7.882084023015684820e-05
