0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.496
0.465
0.434
0.439
0.495
0.581
0.671
0.552
0.449
0.687
0.5
0.5
0.647
0.33
0.303
0.293
0.324
0.412
0.538
0.404
0.56
0.687
0.5
0.5
0.5
0.199
0.256
0.235
0.241
0.282
0.413
0.517
0.378
0.5
0.5
0.5
0.5
0.5
0.228
0.203
0.195
0.212
0.243
0.512
0.618
0.5
0.5
0.5
0.5
0.5
0.5
0.081
0.166
0.168
0.197
0.245
0.59
1.917
0.5
0.5
0.5
0.5
0.5
0.5
0.149
0.143
0.16
0.211
0.277
0.564
0.5
0.5
0.5
0.5
0.5
0.5
0.104
0.11
0.124
0.153
0.203
0.522
0.687
0.5
0.5
0.5
0.5
0.5
0.5
0.116
0.105
0.113
0.138
0.203
0.276
0.663
0.5
0.5
0.5
0.5
0.5
0.5
0.09
0.087
0.122
0.117
0.136
0.149
